qid,figure_index,figure_count,session,paper,question,file_name,relative_path,public_url
0580-2025MayJune-Paper43-Q23,0,1,2025MayJune,Paper43,Q23,Q23-ConeFrustum.png,2025MayJune/Paper43/Q23/Q23-ConeFrustum.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q23/Q23-ConeFrustum.png
0580-2025MayJune-Paper43-Q24,0,2,2025MayJune,Paper43,Q24,Q24-FrequencyDensityHistogram.png,2025MayJune/Paper43/Q24/Q24-FrequencyDensityHistogram.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q24/Q24-FrequencyDensityHistogram.png
0580-2025MayJune-Paper43-Q24,1,2,2025MayJune,Paper43,Q24,Q24a-DistanceTable.png,2025MayJune/Paper43/Q24/Q24a-DistanceTable.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q24/Q24a-DistanceTable.png
0580-2025MayJune-Paper43-Q25,0,1,2025MayJune,Paper43,Q25,Q25-TrigonometricAxes.png,2025MayJune/Paper43/Q25/Q25-TrigonometricAxes.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q25/Q25-TrigonometricAxes.png
0580-2025MayJune-Paper43-Q26,0,1,2025MayJune,Paper43,Q26,Q26-VectorDiagram.png,2025MayJune/Paper43/Q26/Q26-VectorDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q26/Q26-VectorDiagram.png
0580-2025OctNov-Paper11-Q02,0,1,2025OctNov,Paper11,Q02,Q02-CircleDiagram.png,2025OctNov/Paper11/Q02/Q02-CircleDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q02/Q02-CircleDiagram.png
0580-2025OctNov-Paper11-Q03,0,1,2025OctNov,Paper11,Q03,Q03-Polygon.png,2025OctNov/Paper11/Q03/Q03-Polygon.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q03/Q03-Polygon.png
0580-2025OctNov-Paper11-Q05,0,1,2025OctNov,Paper11,Q05,Q05-LineAC.png,2025OctNov/Paper11/Q05/Q05-LineAC.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q05/Q05-LineAC.png
0580-2025OctNov-Paper11-Q06,0,1,2025OctNov,Paper11,Q06,Q06-SymmetryGrid.png,2025OctNov/Paper11/Q06/Q06-SymmetryGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q06/Q06-SymmetryGrid.png
0580-2025OctNov-Paper11-Q09,0,1,2025OctNov,Paper11,Q09,Q09-Grid.png,2025OctNov/Paper11/Q09/Q09-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q09/Q09-Grid.png
0580-2025OctNov-Paper11-Q10,0,1,2025OctNov,Paper11,Q10,Q10-BarChart.png,2025OctNov/Paper11/Q10/Q10-BarChart.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q10/Q10-BarChart.png
0580-2025OctNov-Paper11-Q12,0,2,2025OctNov,Paper11,Q12,Q12-Cuboid.png,2025OctNov/Paper11/Q12/Q12-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q12/Q12-Cuboid.png
0580-2025OctNov-Paper11-Q12,1,2,2025OctNov,Paper11,Q12,Q12-Grid.png,2025OctNov/Paper11/Q12/Q12-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q12/Q12-Grid.png
0580-2025OctNov-Paper11-Q13,0,2,2025OctNov,Paper11,Q13,Q13-ScaleDrawing.png,2025OctNov/Paper11/Q13/Q13-ScaleDrawing.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q13/Q13-ScaleDrawing.png
0580-2025OctNov-Paper11-Q13,1,2,2025OctNov,Paper11,Q13,Q13.png,2025OctNov/Paper11/Q13/Q13.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q13/Q13.png
0580-2025OctNov-Paper11-Q14,0,2,2025OctNov,Paper11,Q14,Q14-StemLeaf-Blank.png,2025OctNov/Paper11/Q14/Q14-StemLeaf-Blank.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q14/Q14-StemLeaf-Blank.png
0580-2025OctNov-Paper11-Q14,1,2,2025OctNov,Paper11,Q14,Q14-StemLeaf.png,2025OctNov/Paper11/Q14/Q14-StemLeaf.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q14/Q14-StemLeaf.png
0580-2025OctNov-Paper11-Q15,0,1,2025OctNov,Paper11,Q15,Q15-Triangle.png,2025OctNov/Paper11/Q15/Q15-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q15/Q15-Triangle.png
0580-2025OctNov-Paper11-Q16,0,2,2025OctNov,Paper11,Q16,Q16-Graph.png,2025OctNov/Paper11/Q16/Q16-Graph.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q16/Q16-Graph.png
0580-2025OctNov-Paper11-Q16,1,2,2025OctNov,Paper11,Q16,Q16-Table.png,2025OctNov/Paper11/Q16/Q16-Table.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q16/Q16-Table.png
0580-2025OctNov-Paper11-Q21,0,1,2025OctNov,Paper11,Q21,Q21-Grid.png,2025OctNov/Paper11/Q21/Q21-Grid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q21/Q21-Grid.png
0580-2025OctNov-Paper11-Q22,0,1,2025OctNov,Paper11,Q22,Q22-Recipe.png,2025OctNov/Paper11/Q22/Q22-Recipe.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q22/Q22-Recipe.png
0580-2025OctNov-Paper11-Q24,0,2,2025OctNov,Paper11,Q24,Q24-VennDiagram.png,2025OctNov/Paper11/Q24/Q24-VennDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q24/Q24-VennDiagram.png
0580-2025OctNov-Paper11-Q24,1,2,2025OctNov,Paper11,Q24,Q24.png,2025OctNov/Paper11/Q24/Q24.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q24/Q24.png
0580-2025OctNov-Paper11-Q27,0,1,2025OctNov,Paper11,Q27,Q27-Semicircle.png,2025OctNov/Paper11/Q27/Q27-Semicircle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper11/Q27/Q27-Semicircle.png
0580-2025OctNov-Paper12-Q05,0,1,2025OctNov,Paper12,Q05,Q05-EquilateralTriangles.png,2025OctNov/Paper12/Q05/Q05-EquilateralTriangles.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q05/Q05-EquilateralTriangles.png
0580-2025OctNov-Paper12-Q07,0,2,2025OctNov,Paper12,Q07,Q07-ProbabilityScale.png,2025OctNov/Paper12/Q07/Q07-ProbabilityScale.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q07/Q07-ProbabilityScale.png
0580-2025OctNov-Paper12-Q07,1,2,2025OctNov,Paper12,Q07,Q07.png,2025OctNov/Paper12/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q07/Q07.png
0580-2025OctNov-Paper12-Q11,0,1,2025OctNov,Paper12,Q11,Q11-StemLeaf.png,2025OctNov/Paper12/Q11/Q11-StemLeaf.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q11/Q11-StemLeaf.png
0580-2025OctNov-Paper12-Q12,0,1,2025OctNov,Paper12,Q12,Q12-Parallelogram.png,2025OctNov/Paper12/Q12/Q12-Parallelogram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q12/Q12-Parallelogram.png
0580-2025OctNov-Paper12-Q13,0,2,2025OctNov,Paper12,Q13,Q13-Prism.png,2025OctNov/Paper12/Q13/Q13-Prism.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q13/Q13-Prism.png
0580-2025OctNov-Paper12-Q13,1,2,2025OctNov,Paper12,Q13,Q13-PrismNet.png,2025OctNov/Paper12/Q13/Q13-PrismNet.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q13/Q13-PrismNet.png
0580-2025OctNov-Paper12-Q14,0,1,2025OctNov,Paper12,Q14,Q14-Triangles.png,2025OctNov/Paper12/Q14/Q14-Triangles.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q14/Q14-Triangles.png
0580-2025OctNov-Paper12-Q17,0,1,2025OctNov,Paper12,Q17,Q17-Trapezium.png,2025OctNov/Paper12/Q17/Q17-Trapezium.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q17/Q17-Trapezium.png
0580-2025OctNov-Paper12-Q19,0,1,2025OctNov,Paper12,Q19,Q19-FlagsGrid.png,2025OctNov/Paper12/Q19/Q19-FlagsGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q19/Q19-FlagsGrid.png
0580-2025OctNov-Paper12-Q20,0,2,2025OctNov,Paper12,Q20,Q20-VennDiagram.png,2025OctNov/Paper12/Q20/Q20-VennDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q20/Q20-VennDiagram.png
0580-2025OctNov-Paper12-Q20,1,2,2025OctNov,Paper12,Q20,Q20.png,2025OctNov/Paper12/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q20/Q20.png
0580-2025OctNov-Paper12-Q24,0,1,2025OctNov,Paper12,Q24,Q24-TangentCircle.png,2025OctNov/Paper12/Q24/Q24-TangentCircle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper12/Q24/Q24-TangentCircle.png
0580-2025OctNov-Paper13-Q01,0,1,2025OctNov,Paper13,Q01,Q01-LineAB.png,2025OctNov/Paper13/Q01/Q01-LineAB.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q01/Q01-LineAB.png
0580-2025OctNov-Paper13-Q03,0,1,2025OctNov,Paper13,Q03,Q03-AngleDiagram.png,2025OctNov/Paper13/Q03/Q03-AngleDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q03/Q03-AngleDiagram.png
0580-2025OctNov-Paper13-Q04,0,1,2025OctNov,Paper13,Q04,Q04-FrequencyTable.png,2025OctNov/Paper13/Q04/Q04-FrequencyTable.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q04/Q04-FrequencyTable.png
0580-2025OctNov-Paper13-Q05,0,1,2025OctNov,Paper13,Q05,Q05-QuadrilateralGrid.png,2025OctNov/Paper13/Q05/Q05-QuadrilateralGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q05/Q05-QuadrilateralGrid.png
0580-2025OctNov-Paper13-Q08,0,1,2025OctNov,Paper13,Q08,Q08-StemLeafDiagram.png,2025OctNov/Paper13/Q08/Q08-StemLeafDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q08/Q08-StemLeafDiagram.png
0580-2025OctNov-Paper13-Q10,0,1,2025OctNov,Paper13,Q10,Q10-IsoscelesTriangle.png,2025OctNov/Paper13/Q10/Q10-IsoscelesTriangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q10/Q10-IsoscelesTriangle.png
0580-2025OctNov-Paper13-Q13,0,2,2025OctNov,Paper13,Q13,Q13-NumberLine.png,2025OctNov/Paper13/Q13/Q13-NumberLine.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q13/Q13-NumberLine.png
0580-2025OctNov-Paper13-Q13,1,2,2025OctNov,Paper13,Q13,Q13.png,2025OctNov/Paper13/Q13/Q13.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q13/Q13.png
0580-2025OctNov-Paper13-Q22,0,1,2025OctNov,Paper13,Q22,Q22-TrianglesAB.png,2025OctNov/Paper13/Q22/Q22-TrianglesAB.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q22/Q22-TrianglesAB.png
0580-2025OctNov-Paper13-Q23,0,4,2025OctNov,Paper13,Q23,Q23a-VennShaded.png,2025OctNov/Paper13/Q23/Q23a-VennShaded.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q23/Q23a-VennShaded.png
0580-2025OctNov-Paper13-Q23,1,4,2025OctNov,Paper13,Q23,Q23a.png,2025OctNov/Paper13/Q23/Q23a.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q23/Q23a.png
0580-2025OctNov-Paper13-Q23,2,4,2025OctNov,Paper13,Q23,Q23b-VennDiagram.png,2025OctNov/Paper13/Q23/Q23b-VennDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q23/Q23b-VennDiagram.png
0580-2025OctNov-Paper13-Q23,3,4,2025OctNov,Paper13,Q23,Q23b.png,2025OctNov/Paper13/Q23/Q23b.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q23/Q23b.png
0580-2025OctNov-Paper13-Q26,0,2,2025OctNov,Paper13,Q26,Q26-TreeDiagram.png,2025OctNov/Paper13/Q26/Q26-TreeDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q26/Q26-TreeDiagram.png
0580-2025OctNov-Paper13-Q26,1,2,2025OctNov,Paper13,Q26,Q26.png,2025OctNov/Paper13/Q26/Q26.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper13/Q26/Q26.png
0580-2025OctNov-Paper21-Q02,0,1,2025OctNov,Paper21,Q02,Q02-IsoscelesTriangle.png,2025OctNov/Paper21/Q02/Q02-IsoscelesTriangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q02/Q02-IsoscelesTriangle.png
0580-2025OctNov-Paper21-Q05,0,2,2025OctNov,Paper21,Q05,Q05-TransformationGrid.png,2025OctNov/Paper21/Q05/Q05-TransformationGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q05/Q05-TransformationGrid.png
0580-2025OctNov-Paper21-Q05,1,2,2025OctNov,Paper21,Q05,Q05.png,2025OctNov/Paper21/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q05/Q05.png
0580-2025OctNov-Paper21-Q12,0,1,2025OctNov,Paper21,Q12,Q12-Sector.png,2025OctNov/Paper21/Q12/Q12-Sector.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q12/Q12-Sector.png
0580-2025OctNov-Paper21-Q14,0,1,2025OctNov,Paper21,Q14,Q14-CircleDiagram.png,2025OctNov/Paper21/Q14/Q14-CircleDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q14/Q14-CircleDiagram.png
0580-2025OctNov-Paper21-Q16,0,1,2025OctNov,Paper21,Q16,Q16-RegionGraph.png,2025OctNov/Paper21/Q16/Q16-RegionGraph.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q16/Q16-RegionGraph.png
0580-2025OctNov-Paper21-Q20,0,3,2025OctNov,Paper21,Q20,Q20-BagsAB.png,2025OctNov/Paper21/Q20/Q20-BagsAB.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q20/Q20-BagsAB.png
0580-2025OctNov-Paper21-Q20,1,3,2025OctNov,Paper21,Q20,Q20-TreeDiagram.png,2025OctNov/Paper21/Q20/Q20-TreeDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q20/Q20-TreeDiagram.png
0580-2025OctNov-Paper21-Q20,2,3,2025OctNov,Paper21,Q20,Q20.png,2025OctNov/Paper21/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q20/Q20.png
0580-2025OctNov-Paper21-Q24,0,1,2025OctNov,Paper21,Q24,Q24-VectorDiagram.png,2025OctNov/Paper21/Q24/Q24-VectorDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper21/Q24/Q24-VectorDiagram.png
0580-2025OctNov-Paper22-Q05,0,1,2025OctNov,Paper22,Q05,Q05-PieChart.png,2025OctNov/Paper22/Q05/Q05-PieChart.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q05/Q05-PieChart.png
0580-2025OctNov-Paper22-Q06,0,1,2025OctNov,Paper22,Q06,Q06-Quadrilateral.png,2025OctNov/Paper22/Q06/Q06-Quadrilateral.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q06/Q06-Quadrilateral.png
0580-2025OctNov-Paper22-Q07,0,2,2025OctNov,Paper22,Q07,Q07-NumberLine.png,2025OctNov/Paper22/Q07/Q07-NumberLine.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q07/Q07-NumberLine.png
0580-2025OctNov-Paper22-Q07,1,2,2025OctNov,Paper22,Q07,Q07.png,2025OctNov/Paper22/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q07/Q07.png
0580-2025OctNov-Paper22-Q11,0,1,2025OctNov,Paper22,Q11,Q11-SimilarTriangles.png,2025OctNov/Paper22/Q11/Q11-SimilarTriangles.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q11/Q11-SimilarTriangles.png
0580-2025OctNov-Paper22-Q12,0,2,2025OctNov,Paper22,Q12,Q12-VennDiagram.png,2025OctNov/Paper22/Q12/Q12-VennDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q12/Q12-VennDiagram.png
0580-2025OctNov-Paper22-Q12,1,2,2025OctNov,Paper22,Q12,Q12.png,2025OctNov/Paper22/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q12/Q12.png
0580-2025OctNov-Paper22-Q16,0,1,2025OctNov,Paper22,Q16,Q16-PolygonDiagram.png,2025OctNov/Paper22/Q16/Q16-PolygonDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q16/Q16-PolygonDiagram.png
0580-2025OctNov-Paper22-Q19,0,1,2025OctNov,Paper22,Q19,Q19-Cuboid.png,2025OctNov/Paper22/Q19/Q19-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q19/Q19-Cuboid.png
0580-2025OctNov-Paper22-Q21,0,1,2025OctNov,Paper22,Q21,Q21-CosineGraph.png,2025OctNov/Paper22/Q21/Q21-CosineGraph.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q21/Q21-CosineGraph.png
0580-2025OctNov-Paper22-Q23,0,1,2025OctNov,Paper22,Q23,Q23-MajorSector.png,2025OctNov/Paper22/Q23/Q23-MajorSector.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper22/Q23/Q23-MajorSector.png
0580-2025OctNov-Paper23-Q01,0,1,2025OctNov,Paper23,Q01,Q01-IsoscelesTriangle.png,2025OctNov/Paper23/Q01/Q01-IsoscelesTriangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q01/Q01-IsoscelesTriangle.png
0580-2025OctNov-Paper23-Q03,0,1,2025OctNov,Paper23,Q03,Q03-DiceNet.png,2025OctNov/Paper23/Q03/Q03-DiceNet.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q03/Q03-DiceNet.png
0580-2025OctNov-Paper23-Q04,0,2,2025OctNov,Paper23,Q04,Q04-LShape.png,2025OctNov/Paper23/Q04/Q04-LShape.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q04/Q04-LShape.png
0580-2025OctNov-Paper23-Q04,1,2,2025OctNov,Paper23,Q04,Q04-Rectangle.png,2025OctNov/Paper23/Q04/Q04-Rectangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q04/Q04-Rectangle.png
0580-2025OctNov-Paper23-Q05,0,1,2025OctNov,Paper23,Q05,Q05-RectangleTriangle.png,2025OctNov/Paper23/Q05/Q05-RectangleTriangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q05/Q05-RectangleTriangle.png
0580-2025OctNov-Paper23-Q06,0,2,2025OctNov,Paper23,Q06,Q06-ScatterDiagram.png,2025OctNov/Paper23/Q06/Q06-ScatterDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q06/Q06-ScatterDiagram.png
0580-2025OctNov-Paper23-Q06,1,2,2025OctNov,Paper23,Q06,Q06.png,2025OctNov/Paper23/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q06/Q06.png
0580-2025OctNov-Paper23-Q10,0,1,2025OctNov,Paper23,Q10,Q10-RightTriangle.png,2025OctNov/Paper23/Q10/Q10-RightTriangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q10/Q10-RightTriangle.png
0580-2025OctNov-Paper23-Q13,0,1,2025OctNov,Paper23,Q13,Q13-CircleTangent.png,2025OctNov/Paper23/Q13/Q13-CircleTangent.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q13/Q13-CircleTangent.png
0580-2025OctNov-Paper23-Q16,0,1,2025OctNov,Paper23,Q16,Q16-SequenceTable.png,2025OctNov/Paper23/Q16/Q16-SequenceTable.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q16/Q16-SequenceTable.png
0580-2025OctNov-Paper23-Q17,0,1,2025OctNov,Paper23,Q17,Q17a-CosineCurve.png,2025OctNov/Paper23/Q17/Q17a-CosineCurve.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q17/Q17a-CosineCurve.png
0580-2025OctNov-Paper23-Q18,0,4,2025OctNov,Paper23,Q18,Q18a-VennDiagram1.png,2025OctNov/Paper23/Q18/Q18a-VennDiagram1.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q18/Q18a-VennDiagram1.png
0580-2025OctNov-Paper23-Q18,1,4,2025OctNov,Paper23,Q18,Q18a.png,2025OctNov/Paper23/Q18/Q18a.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q18/Q18a.png
0580-2025OctNov-Paper23-Q18,2,4,2025OctNov,Paper23,Q18,Q18b-VennDiagram2.png,2025OctNov/Paper23/Q18/Q18b-VennDiagram2.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q18/Q18b-VennDiagram2.png
0580-2025OctNov-Paper23-Q18,3,4,2025OctNov,Paper23,Q18,Q18b.png,2025OctNov/Paper23/Q18/Q18b.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q18/Q18b.png
0580-2025OctNov-Paper23-Q19,0,1,2025OctNov,Paper23,Q19,Q19-CircleSector.png,2025OctNov/Paper23/Q19/Q19-CircleSector.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q19/Q19-CircleSector.png
0580-2025OctNov-Paper23-Q21,0,1,2025OctNov,Paper23,Q21,Q21-CyclicQuadrilateral.png,2025OctNov/Paper23/Q21/Q21-CyclicQuadrilateral.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q21/Q21-CyclicQuadrilateral.png
0580-2025OctNov-Paper23-Q23,0,1,2025OctNov,Paper23,Q23,Q23-TriangleArea.png,2025OctNov/Paper23/Q23/Q23-TriangleArea.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q23/Q23-TriangleArea.png
0580-2025OctNov-Paper23-Q24,0,1,2025OctNov,Paper23,Q24,Q24b-Rectangle.png,2025OctNov/Paper23/Q24/Q24b-Rectangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q24/Q24b-Rectangle.png
0580-2025OctNov-Paper23-Q25,0,1,2025OctNov,Paper23,Q25,Q25-SampleSpaceTable.png,2025OctNov/Paper23/Q25/Q25-SampleSpaceTable.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q25/Q25-SampleSpaceTable.png
0580-2025OctNov-Paper23-Q29,0,1,2025OctNov,Paper23,Q29,Q29-CylinderCone.png,2025OctNov/Paper23/Q29/Q29-CylinderCone.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper23/Q29/Q29-CylinderCone.png
0580-2025OctNov-Paper31-Q01,0,1,2025OctNov,Paper31,Q01,Q01-LineAB.png,2025OctNov/Paper31/Q01/Q01-LineAB.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q01/Q01-LineAB.png
0580-2025OctNov-Paper31-Q02,0,1,2025OctNov,Paper31,Q02,Q02-ShoppingBill.png,2025OctNov/Paper31/Q02/Q02-ShoppingBill.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q02/Q02-ShoppingBill.png
0580-2025OctNov-Paper31-Q07,0,2,2025OctNov,Paper31,Q07,Q07-ProbabilityScale.png,2025OctNov/Paper31/Q07/Q07-ProbabilityScale.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q07/Q07-ProbabilityScale.png
0580-2025OctNov-Paper31-Q07,1,2,2025OctNov,Paper31,Q07,Q07.png,2025OctNov/Paper31/Q07/Q07.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q07/Q07.png
0580-2025OctNov-Paper31-Q08,0,2,2025OctNov,Paper31,Q08,Q08c-NumberLine.png,2025OctNov/Paper31/Q08/Q08c-NumberLine.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q08/Q08c-NumberLine.png
0580-2025OctNov-Paper31-Q08,1,2,2025OctNov,Paper31,Q08,Q08c.png,2025OctNov/Paper31/Q08/Q08c.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q08/Q08c.png
0580-2025OctNov-Paper31-Q09,0,3,2025OctNov,Paper31,Q09,Q09a-RefleAngle.png,2025OctNov/Paper31/Q09/Q09a-RefleAngle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q09/Q09a-RefleAngle.png
0580-2025OctNov-Paper31-Q09,1,3,2025OctNov,Paper31,Q09,Q09b-Triangle.png,2025OctNov/Paper31/Q09/Q09b-Triangle.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q09/Q09b-Triangle.png
0580-2025OctNov-Paper31-Q09,2,3,2025OctNov,Paper31,Q09,Q09c-Quadrilateral.png,2025OctNov/Paper31/Q09/Q09c-Quadrilateral.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q09/Q09c-Quadrilateral.png
0580-2025OctNov-Paper31-Q12,0,1,2025OctNov,Paper31,Q12,Q12-PieChart.png,2025OctNov/Paper31/Q12/Q12-PieChart.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q12/Q12-PieChart.png
0580-2025OctNov-Paper31-Q13,0,1,2025OctNov,Paper31,Q13,Q13b-Trapezium.png,2025OctNov/Paper31/Q13/Q13b-Trapezium.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q13/Q13b-Trapezium.png
0580-2025OctNov-Paper31-Q14,0,1,2025OctNov,Paper31,Q14,Q14-ProbabilityTable.png,2025OctNov/Paper31/Q14/Q14-ProbabilityTable.png,https://git25math.github.io/25maths-cie0580-figures/2025OctNov/Paper31/Q14/Q14-ProbabilityTable.png
